lat->temp;60;59;58;57;56;55;54;53;52;51;50;49;48;47;46;45
30;12,49;11,15;11,05;10,85;11,48;12,6;12,82;14,72;16,76;17,52;17,77;18,95;18,61;20,94;22,97;23,15
31;11,31;10,65;11,19;11,86;11,5;11,46;12,84;14,39;16,68;17,65;17,9;19,3;19,01;19,82;22,35;22,85
32;10,79;10,85;11,44;10,73;11,18;12,1;12,62;14,38;16,98;17,97;17,61;17,94;18,09;19,82;21,65;22,35
33;10,39;10,68;10,98;9,88;11,39;11,41;12,53;13,82;15,75;17,44;17,32;16,95;18,25;19,62;20,95;22,25
34;9,94;8,74;9,02;9,41;9,95;11,22;12,08;14,12;15,45;16,7;17,1;16,69;17,35;18,62;20,95;21,6
35;8,72;8,85;8,69;9,28;10,81;11,15;11,68;13,61;16,13;15,92;16,15;16,77;16,69;17,63;20,25;17,1
36;8,48;8,64;8,48;9,28;10,87;10,76;11,65;14,5;15,85;14,94;15,82;16,04;16,3;16,71;20,05;21,9
37;8,88;8,63;8,53;9,23;10,08;10,55;13,41;15,0;14,45;13,83;14,05;14,33;16,1;16,74;19,25;21,35
38;8,35;10,72;8,23;9,35;8,98;10,39;12,68;13,88;13,92;12,8;13,64;14,14;15,71;17,76;17,56;15,54
39;7,44;7,86;8,09;8,6;9,0;9,94;12,15;12,45;12,05;11,92;12,76;13,54;14,75;16,94;16,8;18,6
40;7,29;7,49;7,63;8,36;9,08;9,98;11,12;11,61;11,58;11,96;11,34;12,52;14,94;16,0;16,4;16,58
41;6,79;7,0;7,76;8,26;9,14;8,93;10,65;10,18;10,34;10,45;11,61;12,2;16,56;16,26;16,02;15,25
42;6,44;6,92;7,3;8,17;8,43;8,64;9,31;10,1;9,61;10,3;10,58;11,95;15,43;15,67;15,76;13,13
43;6,87;6,78;7,07;9,42;9,59;8,5;9,18;8,78;9,1;9,77;10,46;12,11;15,39;15,89;17,88;14,62
44;6,5;6,68;7,05;7,47;9,1;8,41;8,49;8,61;8,63;9,46;10,1;12,37;13,48;14,03;17,7;16,42
45;6,43;6,48;6,87;7,09;8,29;8,39;8,05;7,67;8,12;9,39;9,83;12,74;13,93;15,05;17,81;17,76
