lat->temp;60;59;58;57;56;55;54;53;52;51;50;49;48;47;46;45
30;12,51;11,96;12,79;12,84;12,46;13,16;13,45;14,54;15,78;16,39;14,62;14,8;13,85;15,3;17,94;21,09
31;11,82;12,37;12,98;13,25;12,09;12,06;13,14;14,29;15,55;15,5;15,34;15,11;15,39;15,46;20,82;20,91
32;12,17;12,83;13,42;12,06;11,41;12,38;12,29;13,6;14,95;15,2;14,94;15,16;14,83;15,7;20,87;21,01
33;11,64;12,35;13,03;11,13;11,74;11,67;12,02;12,3;13,18;15,07;14,92;15,15;15,19;15,43;20,26;21,01
34;11,38;11,04;10,79;10,36;10,14;10,89;11,64;12,66;13,43;14,78;14,84;14,93;15,48;16,18;17,02;15,56
35;10,23;11,03;10,48;10,1;10,79;10,57;10,85;12,05;13,73;14,3;14,47;14,46;15,0;15,75;21,08;15,74
36;10,01;10,39;10,18;10,62;10,62;10,37;10,59;12,17;12,23;13,74;14,48;14,14;14,52;16,86;20,85;21,25
37;10,74;10,26;10,46;11,06;10,81;10,03;10,38;11,72;11,99;13,15;14,36;14,01;15,77;16,75;20,42;21,99
38;10,53;12,76;10,55;11,32;9,73;10,06;10,83;11,72;12,27;12,65;14,44;14,2;16,77;18,64;18,63;16,52
39;9,64;10,18;10,7;10,33;9,47;10,16;10,15;10,77;10,89;11,39;13,91;13,99;15,56;16,92;17,51;18,08
40;10,14;10,68;10,07;9,62;9,23;9,89;10,04;10,4;10,76;11,69;14,69;14,84;14,18;15,42;16,78;16,39
41;9,59;9,77;9,91;8,92;8,79;8,56;9,51;9,93;10,16;10,92;13,25;16,99;15,8;14,15;16,71;16,96
42;9,07;9,61;8,82;8,32;8,03;8,3;8,61;10,3;9,47;10,83;11,25;17,15;14,66;14,16;15,81;14,12
43;9,49;9,03;8,37;9,42;8,49;8,31;8,62;8,74;9,55;11,0;11,36;16,43;17,28;15,1;16,03;15,12
44;9,29;8,55;7,84;7,6;7,67;8,08;8,05;8,88;9,58;11,44;12,23;13,6;16,63;15,53;16,47;16,32
45;9,01;8,2;7,27;7,29;8,02;8,51;8,03;8,28;9,15;11,68;11,78;15,55;18,24;16,2;15,68;17,7
