lat->temp;60;59;58;57;56;55;54;53;52;51;50;49;48;47;46;45
30;13,46;12,91;13,42;13,12;13,15;13,76;13,98;16,09;18,12;18,59;18,54;19,71;19,88;21,71;19,74;20,32
31;13,47;12,92;13,26;15,13;13,36;12,82;14,31;16,26;17,75;18,22;18,46;19,47;19,58;21,89;22,22;22,52
32;13,36;13,42;13,81;13,09;13,54;13,36;14,39;15,65;17,45;17,94;18,18;18,91;18,45;20,69;21,92;22,22
33;12,86;12,75;13,55;12,55;13,56;13,38;14,5;15,68;16,22;17,71;18,38;18,62;19,71;20,18;20,52;22,92
34;12,61;11,71;12,29;12,28;12,42;13,29;14,25;16,29;16,52;17,27;18,16;18,66;19,12;19,89;22,52;24,46
35;11,59;12,02;12,06;12,34;12,98;14,02;14,45;14,47;16,7;17,18;17,52;18,64;18,96;19,79;20,02;21,26
36;11,45;11,91;12,05;12,65;13,33;14,23;14,42;14,87;14,62;16,01;17,28;18,41;18,76;18,98;19,32;22,57
37;12,14;12,1;11,99;12,7;13,34;14,22;13,87;14,36;14,82;14,9;16,42;17,1;19,06;18,4;18,82;21,72
38;11,41;12,09;11,89;12,92;12,65;13,95;14,35;14,35;14,88;14,87;16,31;17,61;18,18;17,82;20,13;22,11
39;11,0;11,33;11,95;12,66;12,87;13,61;13,72;14,31;15,12;15,19;15,83;17,61;19,22;19,51;20,97;21,37
40;11,16;11,66;11,4;12,43;13,35;13,65;14,59;14,67;14,45;16,33;15,41;15,49;17,11;20,67;21,06;21,64
41;11,16;11,17;12,22;12,33;13,4;13,2;13,71;13,95;14,21;15,01;15,97;16,87;18,72;20,63;20,59;20,12
42;10,31;11,38;11,77;12,24;12,8;12,91;13,48;13,77;13,98;15,57;15,55;16,82;18,0;18,54;21,32;17,4
43;10,94;10,94;11,84;12,28;13,26;12,56;13,15;13,45;14,27;15,03;16,33;16,27;17,75;20,45;21,64;18,59
44;11,06;10,95;11,72;12,34;12,26;11,88;13,26;12,98;13,7;15,23;15,57;17,13;17,54;19,0;21,66;20,69
45;11,2;10,95;11,14;11,86;12,36;11,86;12,42;12,93;13,48;14,45;15,4;16,5;18,69;19,72;19,18;21,83
