lat->temp;60;59;58;57;56;55;54;53;52;51;50;49;48;47;46;45
30;13,05;11,42;11,3;10,7;9,99;10,32;11,56;12,4;12,53;13,81;13,81;14,67;14,18;15,41;17,72;21,07
31;11,9;11,02;10,88;10,94;9,94;9,56;10,75;12,33;12,66;13,85;14,74;14,72;14,58;15,59;20,68;20,83
32;11,74;10,93;10,68;9,62;9,23;9,84;10,67;12,53;13,14;13,98;15,2;15,08;15,38;15,27;20,4;20,84
33;10,92;9,9;11,08;8,96;9,26;9,83;10,72;12,12;12,91;14,28;15,35;16,03;16,02;15,5;19,94;20,94
34;10,31;8,84;8,92;8,86;9,53;9,86;10,46;12,31;13,38;14,96;15,84;16,62;15,91;16,77;18,88;15,63
35;9,09;9,26;9,59;9,56;10,09;10,04;10,45;12,42;13,28;15,15;15,92;16,35;16,33;15,95;20,97;15,06
36;9,35;10,05;9,97;10,38;10,37;10,63;10,56;12,22;12,84;13,98;15,59;16,11;15,59;17,49;21,44;20,78
37;10,05;10,19;10,92;10,91;11,23;10,99;11,2;12,27;12,83;13,72;13,96;14,47;15,43;17,16;21,05;22,45
38;9,91;12,87;11,12;11,69;11,79;11,8;12,55;12,75;13,29;13,0;13,87;14,3;16,36;18,93;18,61;16,29
39;9,78;10,72;11,39;11,86;11,42;11,97;12,41;12,67;12,92;12,43;13,7;13,59;14,6;17,15;16,94;17,81
40;9,89;10,97;11,47;12,05;11,9;11,8;12,58;12,47;13,04;13,16;12,54;13,71;13,9;14,98;16,88;15,28
41;9,93;11,19;12,32;12,12;11,67;11,37;11,83;12,16;12,4;12,87;12,77;13,59;15,27;14,12;15,53;15,18
42;9,95;11,55;12,02;11,29;10,7;10,47;11,11;12,29;11,83;12,38;12,55;14,11;14,83;14,38;13,99;12,52
43;10,78;11,03;11,56;11,45;10,71;10,06;11,63;11,38;11,99;13,18;12,72;14,19;16,8;14,83;13,96;12,73
44;10,42;10,38;10,55;10,12;10,09;10,19;11,06;11,33;11,53;12,8;14,02;14,62;14,83;14,28;14,02;14,31
45;10,05;9,62;10,07;10,01;10,79;10,16;10,79;10,13;10,73;13,18;12,94;14,81;15,53;14,88;14,55;15,29
