lat->temp;60;59;58;57;56;55;54;53;52;51;50;49;48;47;46;45
30;15,82;14,32;14,16;13,29;12,41;12,89;13,12;14,29;16,11;17,31;16,8;17,84;18,56;17,8;18,74;21,24
31;14,77;13,81;13,5;13,2;12,82;12,48;12,96;13,92;15,5;16,96;18,04;17,69;19,28;17,81;20,8;20,85
32;14,34;13,31;12,9;12,4;12,43;12,23;12,68;13,9;15,9;17,38;17,82;18,07;18,29;17,54;20,55;20,64
33;13,96;13,46;13,1;11,53;11,68;12,18;12,97;13,73;15,48;18,05;18,52;18,71;19,71;17,91;20,83;21,23
34;13,44;12,93;11,91;12,02;11,82;12,2;13,03;14,17;15,4;17,47;18,53;19,67;20,56;19,81;19,67;17,4
35;12,83;12,94;12,58;12,73;12,35;12,91;13,09;14,43;15,54;17,15;18,78;20,01;20,76;18,5;20,96;17,03
36;12,97;12,92;12,49;13,11;12,73;13,64;13,44;14,89;15,7;16,65;19,51;20,16;20,82;19,58;21,68;21,46
37;13,33;12,74;12,89;13,38;13,72;13,69;13,9;14,99;15,88;16,83;17,94;18,15;19,01;19,87;22,41;22,59
38;12,78;14,69;13,3;14,07;14,19;14,1;15,24;15,74;16,41;16,83;17,84;19,0;20,62;21,11;22,44;19,94
39;12,32;12,67;13,59;14,05;14,28;14,88;15,01;15,9;16,29;16,87;17,66;18,74;18,57;20,79;21,6;23,26
40;12,53;12,85;13,8;14,48;14,64;14,68;15,6;15,68;16,69;17,05;17,03;17,43;17,81;19,18;20,98;20,94
41;12,88;13,42;14,29;14,56;14,29;14,24;14,67;15,64;16,23;16,69;16,64;17,98;18,98;18,2;19,75;19,11
42;12,75;13,47;13,41;13,76;13,48;13,33;14,04;15,62;15,5;16,51;16,6;17,09;18,28;18,27;19,23;16,61
43;12,72;12,77;12,73;13,75;13,48;12,72;14,25;14,35;15,31;16,01;16,51;17,25;18,48;18,0;17,96;16,66
44;11,84;11,98;11,94;12,43;12,44;12,42;13,78;14,44;14,65;15,42;16,64;18,74;18,05;16,76;18,3;18,16
45;11,12;11,1;11,35;12,26;12,92;13,23;13,67;13,28;13,64;15,85;16,97;17,95;18,8;18,52;18,4;18,17
