lat->temp;60;59;58;57;56;55;54;53;52;51;50;49;48;47;46;45
30;18,2;19,35;19,66;19,36;19,29;18,9;19,32;21,33;23,97;24,93;25,78;26,45;27,42;28,15;25,28;21,36
31;18,82;18,56;20,1;20,97;19,7;17,97;19,15;22,1;23,39;24,86;26,61;27,11;27,92;27,33;21,16;21,36
32;18,8;19,96;20,85;19,84;20,58;18,91;19,53;21,39;24,79;26,18;26,02;27,75;26,99;28,53;21,16;21,36
33;18,7;20,09;20,69;19,49;20,3;20,52;20,64;22,32;24,36;26,25;27,02;26,26;27,55;27,02;22,56;21,76
34;18,95;18,95;20,03;19,62;18,86;20,73;21,69;23,03;24,56;26,01;27,2;26,7;27,16;26,83;23,86;26,2
35;17,83;19,56;19,5;20,18;19,42;20,46;21,59;22,41;23,94;25,72;26,76;27,28;27,1;25,94;20,06;25,8
36;18,29;19,35;19,59;20,79;19,67;20,17;20,26;22,41;22,96;25,05;26,63;27,05;26,91;26,92;20,36;23,01
37;18,58;19,84;19,54;20,94;19,89;20,06;20,62;22,31;23,86;24,54;25,96;26,94;27,21;25,84;21,26;22,96
38;17,95;16,23;20,33;21,16;21,09;20,49;21,69;22,59;24,13;24,81;26,45;26,85;26,22;21,16;25,97;29,65
39;18,94;19,37;19,9;20,7;21,51;21,25;21,46;22,45;24,06;25,23;26,27;27,25;26,96;25,35;28,81;29,71
40;18,8;19,4;19,14;20,27;21,39;21,79;22,13;22,41;23,29;25,77;25,75;26,43;25,85;27,51;28,2;30,49
41;18,8;19,01;19,76;20,47;21,04;21,44;21,05;21,39;22,05;23,96;25,51;26,21;26,76;27,77;27,93;28,16
42;18,05;19,33;19,31;19,38;20,64;20,25;20,22;20,11;21,62;24,21;24,19;25,56;26,24;27,38;27,06;24,14
43;18,48;19,29;19,18;18,72;20,3;19,3;19,09;19,09;21,01;22,77;23,67;24,41;23,49;27,1;27,79;24,83
44;17,91;18,79;19,66;19,28;19,1;18,32;18,4;17,72;19,54;21,67;22,61;24,28;25,78;26,04;28,21;27,03
45;17,94;18,69;19,08;19,2;18,7;17,5;17,56;17,77;19,03;20,7;22,04;21,94;27,03;27,06;27,92;27,97
