lat->temp;60;59;58;57;56;55;54;53;52;51;50;49;48;47;46;45
30;16,49;15,85;16,05;15,65;15,18;16,3;16,52;18,12;20,26;21,22;21,37;20,65;18,81;18,84;20,37;22,25
31;15,91;15,15;15,59;16,16;15,5;14,96;16,34;18,19;19,68;21,05;22,1;23,0;20,31;19,02;21,45;21,85
32;15,09;15,25;14,94;14,23;14,88;15,4;15,62;17,18;19,18;20,37;20,61;21,64;21,69;21,12;21,55;22,15
33;13,69;14,88;15,08;13,48;14,49;14,61;15,23;16,42;17,85;19,14;20,52;21,55;21,45;20,22;21,55;22,45
34;13,64;12,94;13,32;12,91;12,85;14,02;15,08;16,22;18,05;18,2;19,4;20,49;21,25;20,42;21,45;19,2
35;12,82;12,95;13,29;12,78;13,01;13,85;14,58;15,61;17,73;19,62;20,85;19,67;20,29;19,63;21,45;16,7
36;11,88;12,64;12,28;12,48;13,07;13,06;14,45;16,5;16,95;19,34;21,52;21,04;19,8;20,81;22,35;22,0
37;12,48;12,23;12,23;12,13;12,58;12,55;13,51;16,4;17,15;18,83;20,95;21,23;22,0;22,24;22,65;22,85
38;11,95;13,72;11,93;11,95;11,68;12,69;14,38;15,98;17,42;18,4;21,34;21,74;21,91;20,66;22,46;20,64
39;11,24;11,06;11,09;11,0;11,4;12,34;13,85;15,75;16,85;17,82;21,56;21,04;19,45;19,94;21,5;24,5
40;11,39;10,69;10,23;10,66;11,48;12,38;14,32;16,31;18,28;18,06;19,04;19,92;17,54;18,5;20,5;22,48
41;10,79;9,9;10,26;10,46;11,44;12,23;14,85;15,68;16,64;19,15;20,11;19,2;19,86;18,16;20,22;19,55
42;9,84;9,72;9,4;10,17;10,93;12,34;14,01;16,0;16,71;16,8;16,28;17,15;18,23;19,17;18,56;16,03
43;10,17;9,78;9,77;11,32;11,39;12,3;13,48;14,18;15,5;15,87;15,86;16,21;17,59;18,89;17,88;15,82
44;9,7;9,38;9,65;10,17;10,5;11,91;12,99;13,91;14,23;14,46;15,2;16,27;16,28;17,33;18,6;16,92
45;9,53;9,18;9,37;9,79;10,79;11,49;12,15;12,17;13,42;14,39;14,93;15,84;16,03;17,65;17,51;17,96
