lat->temp;60;59;58;57;56;55;54;53;52;51;50;49;48;47;46;45
30;17,8;18,86;19,26;18,67;19,0;19,21;19,13;20,94;22,67;23,44;24,19;24,56;24,32;25,25;24,18;21,56
31;18,82;18,86;19,5;20,48;19,11;17,97;18,85;19,81;22,19;23,67;24,71;25,82;25,93;26,24;21,26;21,46
32;17,91;19,77;19,75;18,84;19,19;18,71;19,44;19,7;22,1;23,78;25,23;26,26;25,4;26,53;21,06;21,46
33;18,11;17,8;19,5;18,29;18,9;19,03;19,34;20,23;21,07;23,66;25,43;25,26;26,46;27,83;20,57;21,46
34;17,95;17,56;17,93;17,82;17,46;18,53;19,79;20,74;21,36;23,81;25,21;25,61;26,46;27,43;25,87;28,81
35;17,14;17,96;17,91;18,09;18,23;18,86;19,8;19,72;21,74;24,03;25,47;26,79;26,4;27,14;20,36;25,91
36;17,49;18,16;18,0;18,39;18,08;18,88;19,57;20,01;20,56;23,15;25,43;26,26;26,61;25,83;20,16;23,02
37;18,69;18,25;17,54;18,35;17,49;18,96;18,72;19,91;21,07;22,15;25,46;24,95;26,71;23,05;20,26;22,67
38;17,16;14,94;17,94;18,37;17,79;18,1;18,7;19,59;21,73;22,32;26,06;26,26;25,93;19,37;25,18;29,16
39;17,15;17,08;17,1;17,81;17,92;17,86;18,27;19,56;22,06;22,74;24,88;27,25;26,87;25,35;27,51;28,51
40;17,3;16,91;16,35;17,28;18,1;18,3;19,14;20,42;21,59;24,78;23,96;26,74;25,86;27,72;27,21;28,89
41;17,7;17,11;16,77;16,98;17,75;17,35;18,86;19,79;21,06;22,86;25,02;26,51;26,07;27,68;26,94;23,37
42;16,75;17,03;16,42;16,28;16,85;17,66;18,83;19,22;20,92;23,91;21,29;23,77;23,34;27,08;26,17;19,55
43;17,88;16,69;16,99;14,83;16,61;17,51;18,1;18,9;21,42;23,38;21,87;20,22;22,5;26,5;25,19;22,83
44;16,81;16,3;17,07;16,58;15,41;16,63;18,0;18,83;20,25;22,78;22,02;23,58;23,89;24,64;25,41;24,34
45;16,94;16,1;16,28;16,4;15,71;17,01;17,26;18,68;19,33;21,0;23,45;22,45;24,84;24,96;24,52;24,98
