lat->temp;60;59;58;57;56;55;54;53;52;51;50;49;48;47;46;45
30;13,19;12,25;12,85;12,45;12,38;12,8;12,52;13,62;15,16;16,52;16,77;18,45;17,91;19,24;21,57;21,05
31;12,61;12,35;12,49;12,56;12,5;12,16;12,74;13,69;14,98;16,35;17,2;18,2;17,91;19,12;20,55;20,75
32;12,29;12,55;12,74;11,43;12,58;13,1;13,62;13,58;15,18;17,17;18,31;19,04;18,39;19,62;19,75;20,85
33;12,19;12,48;13,18;11,88;13,09;13,41;14,13;14,02;15,45;18,34;19,72;18,65;19,35;19,92;19,55;20,55
34;12,74;12,24;12,42;12,41;12,45;13,22;13,98;15,22;16,15;18,4;20,2;19,49;19,55;20,22;21,05;21,5
35;11,52;12,35;12,39;12,58;13,61;13,55;14,08;14,81;16,43;18,42;19,15;19,87;19,99;20,33;20,85;21,2
36;11,58;12,44;12,88;13,38;13,67;14,06;13,95;15,2;15,55;17,34;18,52;19,84;19,7;20,71;20,45;21,7
37;12,38;12,93;13,53;14,13;14,18;14,65;14,21;15,6;16,35;16,93;18,05;19,43;19,9;19,74;19,45;21,15
38;12,95;13,52;13,63;14,85;14,48;15,09;15,48;15,48;16,32;17,1;18,74;19,94;19,31;17,86;19,96;20,14
39;13,24;13,86;14,39;14,8;14,8;15,34;15,25;15,95;16,65;17,42;18,46;19,94;20,65;19,34;20,3;19,6
40;13,39;14,19;13,93;14,56;15,08;15,28;15,82;16,31;16,78;18,56;17,24;19,82;19,44;20,3;20,6;20,98
41;13,39;14,1;14,96;14,66;15,24;14,83;15,45;15,68;16,04;16,85;18,21;19,9;21,16;20,56;20,32;20,05
42;13,04;14,12;14,4;14,17;14,23;14,54;15,31;15,1;15,81;17,1;17,48;19,35;20,03;20,47;19,26;17,63
43;14,17;14,18;14,47;13,92;14,79;14,2;14,98;14,48;15,6;16,37;18,06;18,31;19,79;20,69;19,68;17,82
44;13,7;13,78;14,25;14,17;14,1;14,01;14,79;13,71;14,83;16,76;17,3;18,77;19,88;19,83;20,9;19,82
45;13,63;13,38;13,87;13,99;14,19;13,69;13,45;13,27;14,12;15,59;16,43;17,64;21,43;21,05;20,61;21,86
